genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
MAG03	SRS1992962.sorted.bam	SRS1992970.sorted.bam	0.7334427752097493	1378397	22117	16234	0.9882225512678858	0.9839545501042153	0.6407381892691925
MAG03	SRS1992962.sorted.bam	SRS1992972.sorted.bam	0.7351086895057208	1373037	21632	15879	0.9884351259288715	0.9842451441585333	0.638246630817975
MAG03	SRS1992962.sorted.bam	SRS1992974.sorted.bam	0.7301608356243711	1376054	21319	15241	0.9889241265241044	0.9845071487020132	0.6396490621327741
MAG03	SRS1992962.sorted.bam	SRS1992976.sorted.bam	0.724257095362802	1416781	18761	4426	0.9968760168297006	0.9867580098829671	0.6585807227750755
MAG03	SRS1992962.sorted.bam	SRS1992978.sorted.bam	0.7071471231110495	1215334	16619	6068	0.9950071338413967	0.9863255697610698	0.5649394960358189
MAG03	SRS1992962.sorted.bam	SRS1992980.sorted.bam	0.7328246730265892	1411699	21003	15124	0.9892866680503422	0.98512218256158	0.6562183906763651
MAG03	SRS1992962.sorted.bam	SRS1992988.sorted.bam	0.7400929786735447	1393469	20369	7108	0.9948990612636521	0.9853825237590502	0.6477443028842578
MAG03	SRS1992962.sorted.bam	SRS1992990.sorted.bam	0.7306047152940852	1406617	21138	7778	0.9944704208750499	0.9849724551885837	0.6538560585776548
MAG03	SRS1992962.sorted.bam	SRS1992991.sorted.bam	0.7265386218380472	1401071	20571	12596	0.9910097346958149	0.9853176605610994	0.6512780393294361
MAG03	SRS1992962.sorted.bam	SRS1992992.sorted.bam	0.7280730568091704	1385045	19377	13935	0.9899389550520019	0.9860098408354964	0.6438284654974936
MAG03	SRS1992962.sorted.bam	SRS1992993.sorted.bam	0.7302564501811734	1399146	22680	13688	0.9902168894454189	0.9837901119683007	0.650383216564773
MAG03	SRS1992962.sorted.bam	SRS1992995.sorted.bam	0.7412511959913772	1400925	20394	7655	0.9945357531630886	0.9854424755072542	0.6512101722522201
MAG03	SRS1992962.sorted.bam	SRS1992998.sorted.bam	0.7320470819238243	1387067	20592	15232	0.9890185549796802	0.9851542859861853	0.6447683780326356
MAG03	SRS1992962.sorted.bam	SRS1992999.sorted.bam	0.7361325325075704	1396555	20196	10234	0.9926719678064952	0.9855387005882332	0.6491788083656864
MAG03	SRS1992962.sorted.bam	SRS1993001.sorted.bam	0.7334299394141534	1370457	19670	14031	0.9897618093818339	0.9856471235507571	0.6370473358918292
MAG03	SRS1992962.sorted.bam	SRS1993002.sorted.bam	0.7119461378400819	1416930	17002	4351	0.9969292766756297	0.9880008186713528	0.6586499843812754
MAG03	SRS1992962.sorted.bam	SRS1993058.sorted.bam	0.720591084935395	1404931	31161	10865	0.9922665241211134	0.9778202630591822	0.6530723332887084
MAG03	SRS1992962.sorted.bam	SRS1993062.sorted.bam	0.7268970184360749	1412848	20652	6773	0.9952061368243434	0.9853827163290035	0.6567524952771951
MAG03	SRS1992962.sorted.bam	SRS1993066.sorted.bam	0.7383462040691038	1366121	19800	13147	0.9903764015046983	0.9855064082903344	0.635031776667113
MAG03	SRS1992962.sorted.bam	SRS1993078.sorted.bam	0.7227275616237832	1413332	21887	7053	0.9950096651034577	0.9845139004848118	0.6569774792865961
MAG03	SRS1992962.sorted.bam	SRS1993092.sorted.bam	0.7313326366954968	1399809	20038	13797	0.9901436553129749	0.9856851899080518	0.6506914074702128
MAG03	SRS1992962.sorted.bam	SRS1993106.sorted.bam	0.7303784667216585	1415519	20412	6378	0.995494232150893	0.9855798473916634	0.6579940909158523
MAG03	SRS1992962.sorted.bam	SRS1993108.sorted.bam	0.7283380191694575	1401171	21445	12240	0.9912644495211506	0.9846949444428981	0.6513245236288991
MAG03	SRS1992962.sorted.bam	SRS1993116.sorted.bam	0.718941342592729	1422276	21789	6623	0.9953433792034738	0.9846801886553664	0.661135035030568
MAG03	SRS1992962.sorted.bam	SRS1993122.sorted.bam	0.7170753115389754	1422418	25112	6284	0.9955821706418226	0.9823455552446608	0.6612010427358056
MAG03	SRS1992962.sorted.bam	SRS1993132.sorted.bam	0.7214031120216833	1418923	20027	4306	0.9969653039664591	0.9858857739285359	0.6595764164695732
MAG03	SRS1992962.sorted.bam	SRS1993134.sorted.bam	0.4137438468236552	722991	43445	29377	0.9593674056800153	0.9399093488024055	0.33607730153063503
MAG03	SRS1992962.sorted.bam	SRS1993140.sorted.bam	0.729695683943948	1319377	21155	7281	0.99448148633787	0.9839659172473069	0.6133031557261219
MAG03	SRS1992962.sorted.bam	SRS1993148.sorted.bam	0.6443080540480777	1068955	17156	7846	0.9926601213334518	0.9839506808050853	0.4968962433248546
MAG03	SRS1992962.sorted.bam	SRS1993150.sorted.bam	0.7240638224531903	1410300	25528	9111	0.9935396724101255	0.9818988867616819	0.6555680753268776
MAG03	SRS1992962.sorted.bam	SRS1993172.sorted.bam	0.7185807397521792	1422130	24893	2899	0.9979615084415631	0.9824959743483367	0.6610671679533521
MAG03	SRS1992964.sorted.bam	SRS1992966.sorted.bam	0.9046749553812237	1782690	10340	621	0.9996516500344984	0.9941997767418901	0.828670958097193
MAG03	SRS1992964.sorted.bam	SRS1992970.sorted.bam	0.9219264406560693	1834972	38115	22603	0.9876821008712939	0.979228565885474	0.8529738795424457
MAG03	SRS1992964.sorted.bam	SRS1992972.sorted.bam	0.9137705583081212	1816741	36810	21817	0.9879911335738005	0.9797384437297336	0.8444993269073438
MAG03	SRS1992964.sorted.bam	SRS1992974.sorted.bam	0.9206857509421154	1836892	35973	20828	0.988661282209297	0.9804163772284925	0.8538663780921356
MAG03	SRS1992964.sorted.bam	SRS1992976.sorted.bam	0.937306428461439	1912442	35222	7388	0.9961368763078828	0.9815827094364169	0.8889852663364421
MAG03	SRS1992964.sorted.bam	SRS1992978.sorted.bam	0.783489905029358	1530589	27940	8161	0.9946680656923577	0.9817455894430184	0.7114835743079417
MAG03	SRS1992964.sorted.bam	SRS1992980.sorted.bam	0.9342432465417078	1887022	39467	23047	0.9877865758851778	0.979085034514701	0.8771689574129442
MAG03	SRS1992964.sorted.bam	SRS1992988.sorted.bam	0.9231296345525298	1846615	36668	11478	0.9937843026294056	0.9801431267481311	0.8583860465289244
MAG03	SRS1992964.sorted.bam	SRS1992990.sorted.bam	0.9369268375315528	1889370	38420	13454	0.992879107850765	0.9796651793984238	0.8782604087643358
MAG03	SRS1992964.sorted.bam	SRS1992991.sorted.bam	0.9306029314238341	1880197	39085	20107	0.9893059078383808	0.9792122846701702	0.8739964039745935
MAG03	SRS1992964.sorted.bam	SRS1992992.sorted.bam	0.9341332722274588	1864691	38214	22148	0.988122428863549	0.9795065241372432	0.8667885484998586
MAG03	SRS1992964.sorted.bam	SRS1992993.sorted.bam	0.9159551262780782	1855923	38346	18265	0.990158535672008	0.9793385824735186	0.8627128051229417
MAG03	SRS1992964.sorted.bam	SRS1992995.sorted.bam	0.930955564398987	1860169	38048	13327	0.9928355971957387	0.9795459444813885	0.8646865284781412
MAG03	SRS1992964.sorted.bam	SRS1992998.sorted.bam	0.9285378739591844	1852168	38256	22605	0.9877953835721166	0.9793452861727446	0.8609673196781055
MAG03	SRS1992964.sorted.bam	SRS1992999.sorted.bam	0.9285686021931232	1855983	38104	16495	0.9911125263539591	0.9794696395387242	0.8627406957026195
MAG03	SRS1992964.sorted.bam	SRS1993001.sorted.bam	0.9038976060811363	1805258	35767	20240	0.9887883061590088	0.9801873194856359	0.839161534800006
MAG03	SRS1992964.sorted.bam	SRS1993002.sorted.bam	0.9457696170129242	1940670	36890	9162	0.9952789500533321	0.9809911010115063	0.9021068543888616
MAG03	SRS1992964.sorted.bam	SRS1993058.sorted.bam	0.9428984636164245	1908723	51579	15876	0.9916823970790942	0.9729772208958555	0.8872565152394127
MAG03	SRS1992964.sorted.bam	SRS1993062.sorted.bam	0.9457424631036112	1911182	39798	12270	0.993579889304106	0.9791762375325845	0.8883995641632082
MAG03	SRS1992964.sorted.bam	SRS1993066.sorted.bam	0.90138506200443	1789854	33746	18160	0.9898539210460742	0.9811459482170054	0.8320010933107234
MAG03	SRS1992964.sorted.bam	SRS1993078.sorted.bam	0.9500436331263507	1923855	37381	2813	0.9985378315933373	0.9805697414825961	0.8942905194341559
MAG03	SRS1992964.sorted.bam	SRS1993092.sorted.bam	0.917422788469068	1856587	38478	21790	0.988263410225322	0.9792748737333613	0.8630214608713761
MAG03	SRS1992964.sorted.bam	SRS1993106.sorted.bam	0.9482826049629158	1910788	39064	10595	0.9944551671875687	0.9795560784346563	0.8882164160233239
MAG03	SRS1992964.sorted.bam	SRS1993108.sorted.bam	0.9262989305685702	1875425	38180	16994	0.9909385872535559	0.9796419478251597	0.8717781732042186
MAG03	SRS1992964.sorted.bam	SRS1993116.sorted.bam	0.9505766828189562	1940807	36433	10314	0.9946857157872988	0.9812279118943821	0.9021705378791259
MAG03	SRS1992964.sorted.bam	SRS1993122.sorted.bam	0.9590816353298772	1955214	16705	1039	0.9994686003680415	0.9914561781983967	0.9088675309027623
MAG03	SRS1992964.sorted.bam	SRS1993132.sorted.bam	0.9393032786667543	1920305	40854	9008	0.9953090785057582	0.9787252545819545	0.8926403268032189
MAG03	SRS1992964.sorted.bam	SRS1993134.sorted.bam	0.5055993501569205	1006342	60709	38268	0.9619731661800859	0.9396735900916389	0.467791028902078
MAG03	SRS1992964.sorted.bam	SRS1993140.sorted.bam	0.8561051888564071	1702113	37666	11894	0.9930122148177001	0.9778710344142839	0.7912153041188809
MAG03	SRS1992964.sorted.bam	SRS1993148.sorted.bam	0.7010950433795862	1349559	23261	7640	0.9943388914452795	0.9827639992027025	0.6273330469900487
MAG03	SRS1992964.sorted.bam	SRS1993150.sorted.bam	0.9681580988450557	1940002	8642	2285	0.9988221661627152	0.9955453654171491	0.9017963392684487
MAG03	SRS1992964.sorted.bam	SRS1993172.sorted.bam	0.9449753071762057	1934302	37801	6001	0.9968975888977005	0.9804575500619862	0.8991467341990569
MAG03	SRS1992966.sorted.bam	SRS1992970.sorted.bam	0.8721294080165894	1698666	29796	14357	0.9915480736059944	0.9824591767893158	0.7896129903163908
MAG03	SRS1992966.sorted.bam	SRS1992972.sorted.bam	0.8711490804821215	1688943	28879	13919	0.9917587508873893	0.98290113994374	0.7850933218796019
MAG03	SRS1992966.sorted.bam	SRS1992974.sorted.bam	0.874341335960296	1704890	28526	12983	0.99238484594314	0.9832681287355782	0.7925061731149687
MAG03	SRS1992966.sorted.bam	SRS1992976.sorted.bam	0.8794746440887843	1763531	24971	2474	0.9985971326843701	0.9858403396367855	0.8197650311630743
MAG03	SRS1992966.sorted.bam	SRS1992978.sorted.bam	0.78792931833264	1460842	21723	3995	0.9972652757793108	0.9851298086993665	0.6790621699614738
MAG03	SRS1992966.sorted.bam	SRS1992980.sorted.bam	0.8778488685334377	1740883	29898	14039	0.99193570159511	0.9828259567127716	0.8092372670206911
MAG03	SRS1992966.sorted.bam	SRS1992988.sorted.bam	0.8823812662931886	1718414	27566	5376	0.9968715338678572	0.9839584640255491	0.7987927097743466
MAG03	SRS1992966.sorted.bam	SRS1992990.sorted.bam	0.8799338421832421	1742598	29221	6077	0.9965126781965777	0.9832313591545497	0.8100344727564818
MAG03	SRS1992966.sorted.bam	SRS1992991.sorted.bam	0.8785524595659678	1739998	24238	3718	0.9978632159347309	0.9860700989311482	0.8088258809704434
MAG03	SRS1992966.sorted.bam	SRS1992992.sorted.bam	0.8865872219171123	1730155	28536	12973	0.9925018278709133	0.9835066800373377	0.804250431374299
MAG03	SRS1992966.sorted.bam	SRS1992993.sorted.bam	0.8690318887427423	1720123	29535	11150	0.9935179054056018	0.9828297162470359	0.7995871264521696
MAG03	SRS1992966.sorted.bam	SRS1992995.sorted.bam	0.8863718693732896	1728396	28526	4813	0.9972153372259598	0.9834956803880592	0.8034327725467446
MAG03	SRS1992966.sorted.bam	SRS1992998.sorted.bam	0.8842817747401224	1720166	28662	12767	0.9925780418866551	0.9833376546217051	0.7996071147009386
MAG03	SRS1992966.sorted.bam	SRS1992999.sorted.bam	0.8789146141033911	1718855	28562	8926	0.9948070081536837	0.9833831242309561	0.7989977055349785
MAG03	SRS1992966.sorted.bam	SRS1993001.sorted.bam	0.873595689703008	1688797	27042	12065	0.9928558613024537	0.9839874182628225	0.785025454802386
MAG03	SRS1992966.sorted.bam	SRS1993002.sorted.bam	0.8771852700320594	1778533	24012	2549	0.9985667963428286	0.9864989853997649	0.8267386057685157
MAG03	SRS1992966.sorted.bam	SRS1993058.sorted.bam	0.879590218046655	1754865	41343	9955	0.9943271989583244	0.9764409228060278	0.8157367017716096
MAG03	SRS1992966.sorted.bam	SRS1993062.sorted.bam	0.8834238256909858	1759026	29527	5080	0.9971120381392884	0.9832140059328287	0.8176709134722656
MAG03	SRS1992966.sorted.bam	SRS1993066.sorted.bam	0.8752745424624049	1678882	26249	10014	0.9940353163593392	0.9843651906447267	0.7804165365106281
MAG03	SRS1992966.sorted.bam	SRS1993078.sorted.bam	0.8859595840270221	1768151	28521	1140	0.9993552586854856	0.9838695903234509	0.8219126057982655
MAG03	SRS1992966.sorted.bam	SRS1993092.sorted.bam	0.8706308618107744	1723116	25575	7045	0.9959114766504402	0.9851577026735286	0.8009784015350975
MAG03	SRS1992966.sorted.bam	SRS1993106.sorted.bam	0.8893505945917141	1761257	29160	4899	0.9972184638584829	0.9834436428073813	0.8187079781932854
MAG03	SRS1992966.sorted.bam	SRS1993108.sorted.bam	0.8766268049208931	1736874	29277	10643	0.993872324647614	0.9831438549946628	0.8073737114552189
MAG03	SRS1992966.sorted.bam	SRS1993116.sorted.bam	0.8829157968251126	1781609	28204	3812	0.9978603610556525	0.9841693660056724	0.8281684628199979
MAG03	SRS1992966.sorted.bam	SRS1993122.sorted.bam	0.8847744204893166	1787298	17896	495	0.9997230456252958	0.9899871202228168	0.8308129546164488
MAG03	SRS1992966.sorted.bam	SRS1993132.sorted.bam	0.8728543718498397	1761153	29695	3349	0.9980984048518216	0.983138886854237	0.8186596345218439
MAG03	SRS1992966.sorted.bam	SRS1993134.sorted.bam	0.466742965110606	900406	53929	33483	0.9628134419361932	0.9401059077793795	0.4185474214229402
MAG03	SRS1992966.sorted.bam	SRS1993140.sorted.bam	0.8330364014231274	1595050	29028	5997	0.9962402432525627	0.9818011974546252	0.7414478185847948
MAG03	SRS1992966.sorted.bam	SRS1993148.sorted.bam	0.7018645905044415	1282636	19048	4386	0.9965804795748755	0.9851493330921633	0.5962243592604162
MAG03	SRS1992966.sorted.bam	SRS1993150.sorted.bam	0.8948876876643859	1776048	13987	1547	0.9991289649829284	0.9921246497842401	0.8255834709268598
MAG03	SRS1992966.sorted.bam	SRS1993172.sorted.bam	0.8771256473044821	1773962	29299	1890	0.9989345882268054	0.9834838626757507	0.8246138084400613
MAG03	SRS1992970.sorted.bam	SRS1992972.sorted.bam	0.984757991864954	1848343	361	9	0.9999951307738878	0.9998046899303863	0.8591892952236453
MAG03	SRS1992970.sorted.bam	SRS1992974.sorted.bam	0.9328567694938085	1807763	32456	29596	0.9836283849155005	0.9820463191247968	0.8403259665015544
MAG03	SRS1992970.sorted.bam	SRS1992976.sorted.bam	0.9169759218970931	1842396	30465	11374	0.9938265172091125	0.9834644669224206	0.8564248739345799
MAG03	SRS1992970.sorted.bam	SRS1992978.sorted.bam	0.7931183371918266	1497473	24942	14086	0.9905934864935795	0.9833439400910734	0.6960898336977702
MAG03	SRS1992970.sorted.bam	SRS1992980.sorted.bam	0.9391911737322888	1847227	31071	28308	0.9846754080575912	0.983179652527816	0.858670530441638
MAG03	SRS1992970.sorted.bam	SRS1992988.sorted.bam	0.9183887584112416	1793565	32294	18525	0.9896714086191468	0.9819945192953698	0.8337261256637958
MAG03	SRS1992970.sorted.bam	SRS1992990.sorted.bam	0.9286683973899115	1832786	33330	19151	0.9895508804628582	0.9818145708227802	0.8519577327561842
MAG03	SRS1992970.sorted.bam	SRS1992991.sorted.bam	0.9299035368639079	1832799	33841	28250	0.9845864167320039	0.9815358912788582	0.8519637757151145
MAG03	SRS1992970.sorted.bam	SRS1992992.sorted.bam	0.9244026647914831	1806710	29098	26876	0.9851243420360766	0.9838944822356659	0.8398364868282089
MAG03	SRS1992970.sorted.bam	SRS1992993.sorted.bam	0.9123874941629847	1804227	33828	27231	0.9849071098038107	0.9812506962815655	0.8386822816725423
MAG03	SRS1992970.sorted.bam	SRS1992995.sorted.bam	0.9218690858129308	1802639	32613	19669	0.9890887748462116	0.9819081912684681	0.8379441109970697
MAG03	SRS1992970.sorted.bam	SRS1992998.sorted.bam	0.9300917168702804	1806776	30638	28655	0.984140258670693	0.9830427236137739	0.8398671664658545
MAG03	SRS1992970.sorted.bam	SRS1992999.sorted.bam	0.9145949624836348	1795979	30047	21755	0.9878868294117025	0.9832698489236232	0.8348482566528329
MAG03	SRS1992970.sorted.bam	SRS1993001.sorted.bam	0.9070411678871119	1763186	28239	25831	0.9853498156178645	0.9839841060443991	0.819604660329927
MAG03	SRS1992970.sorted.bam	SRS1993002.sorted.bam	0.9171957534516829	1860767	30329	13749	0.9926111114395301	0.983700807247764	0.86496450458893
MAG03	SRS1992970.sorted.bam	SRS1993058.sorted.bam	0.916163010284928	1829269	45836	21421	0.988289857861255	0.9749429963553747	0.8503228799440701
MAG03	SRS1992970.sorted.bam	SRS1993062.sorted.bam	0.9302446249598864	1847726	34559	17032	0.9907821830725985	0.9812964692817009	0.8589024870959585
MAG03	SRS1992970.sorted.bam	SRS1993066.sorted.bam	0.9066691224987647	1749894	30297	26197	0.9850293789223804	0.982686379860723	0.8134259672453032
MAG03	SRS1992970.sorted.bam	SRS1993078.sorted.bam	0.9222429043041607	1845734	35240	16937	0.9908237048242055	0.9809073246740863	0.8579765198506553
MAG03	SRS1992970.sorted.bam	SRS1993092.sorted.bam	0.9254917588146556	1819726	32929	30080	0.9834700388959656	0.9819044185773023	0.8458868832463148
MAG03	SRS1992970.sorted.bam	SRS1993106.sorted.bam	0.9216592855965061	1835057	34436	16438	0.9910422401048032	0.9812343703765061	0.8530133911969893
MAG03	SRS1992970.sorted.bam	SRS1993108.sorted.bam	0.9223059069140556	1822294	33539	24446	0.9865850406136442	0.981595176190011	0.8470806000565249
MAG03	SRS1992970.sorted.bam	SRS1993116.sorted.bam	0.920551920137252	1859788	34089	17612	0.9905301034311438	0.9816704914753724	0.8645094232971872
MAG03	SRS1992970.sorted.bam	SRS1993122.sorted.bam	0.9142682084728166	1855955	37328	14969	0.9919346104835516	0.9798874433916771	0.8627276800987699
MAG03	SRS1992970.sorted.bam	SRS1993132.sorted.bam	0.928176238735	1863021	32149	12638	0.9932163942328079	0.9827436191003751	0.8660122606988264
MAG03	SRS1992970.sorted.bam	SRS1993134.sorted.bam	0.5018920246484753	971732	57872	41079	0.9577259985263427	0.9404444846933105	0.4517028128579291
MAG03	SRS1992970.sorted.bam	SRS1993140.sorted.bam	0.8618762856868303	1661874	32743	17774	0.9893048450123174	0.9802975436164234	0.7725104868579589
MAG03	SRS1992970.sorted.bam	SRS1993148.sorted.bam	0.7076898450152589	1320216	23402	14780	0.9888048622346647	0.9822741127209487	0.6136931589986167
MAG03	SRS1992970.sorted.bam	SRS1993150.sorted.bam	0.9220126725068168	1840353	36922	19500	0.9894042066929551	0.9799375445906302	0.8554751996965505
MAG03	SRS1992970.sorted.bam	SRS1993172.sorted.bam	0.9200366598499328	1860113	37016	9886	0.994685269120747	0.9801001337015547	0.8646604972704419
MAG03	SRS1992972.sorted.bam	SRS1992974.sorted.bam	0.9274029975418381	1792883	31662	28932	0.9838628622168876	0.982340175014209	0.8334091027414581
MAG03	SRS1992972.sorted.bam	SRS1992976.sorted.bam	0.9116908219696717	1826947	29169	10788	0.9940950667972306	0.9840340195966276	0.8492435145105389
MAG03	SRS1992972.sorted.bam	SRS1992978.sorted.bam	0.7947174898016258	1491498	24382	13763	0.990772364428246	0.9836526767048966	0.6933123968048552
MAG03	SRS1992972.sorted.bam	SRS1992980.sorted.bam	0.9325685452958464	1830532	30110	27531	0.9849601099571054	0.9835512299156748	0.850909976646288
MAG03	SRS1992972.sorted.bam	SRS1992988.sorted.bam	0.9128306169280238	1778221	31160	17896	0.9899360090787366	0.9824768687356633	0.826593574754191
MAG03	SRS1992972.sorted.bam	SRS1992990.sorted.bam	0.9201032101614705	1813895	32029	18288	0.9899178287607607	0.982342417835652	0.8431763837446264
MAG03	SRS1992972.sorted.bam	SRS1992991.sorted.bam	0.923268097062809	1816201	32690	27545	0.9848337271039934	0.982000890870559	0.8442483116902435
MAG03	SRS1992972.sorted.bam	SRS1992992.sorted.bam	0.9170891444540757	1789332	27892	25961	0.985491233600025	0.9844120599195677	0.8317584452675264
MAG03	SRS1992972.sorted.bam	SRS1992993.sorted.bam	0.9080765699819721	1790650	32799	26527	0.985185826375897	0.9816831876692821	0.8323711083344489
MAG03	SRS1992972.sorted.bam	SRS1992995.sorted.bam	0.917069903337173	1788660	31357	18932	0.9894155401250098	0.9824689991390203	0.831446070775135
