#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
ERR675519_301	44.1956	40071	0.4698	100.0000	40071	10630	10630	0.4713	45	10.05
ERR675519_302	49.4327	40058	0.4794	100.0000	40058	11896	11896	0.4807	49	11.33
ERR675519_303	36.8859	39952	0.3452	100.0000	39952	8688	8688	0.3565	35	13.75
ERR675519_304	88.3185	39938	0.4687	100.0000	39938	21231	21231	0.4671	87	26.38
ERR675519_305	36.1079	39893	0.6091	99.8195	39821	8936	8936	0.5983	36	12.93
ERR675519_306	41.8549	39887	0.5092	100.0000	39887	10074	10074	0.5100	42	9.35
ERR675519_307	10.3943	39795	0.4136	100.0000	39795	2468	2468	0.4159	10	4.06
ERR675519_308	18.8567	39749	0.4920	99.6830	39623	4535	4535	0.4950	19	6.34
ERR675519_309	74.9221	39727	0.4789	100.0000	39727	18008	18008	0.4809	76	17.71
ERR675519_310	45.0411	39434	0.4978	99.9391	39410	10730	10730	0.4968	45	11.10
ERR675519_311	37.0114	39399	0.3843	100.0000	39399	8651	8651	0.3905	37	9.95
ERR675519_312	93.4251	39388	0.4597	99.9264	39359	22109	22109	0.4620	96	23.84
ERR675519_313	110.5261	39119	0.5766	100.0000	39119	26544	26544	0.5724	112	28.75
ERR675519_314	40.2141	39032	0.4060	99.9795	39024	9353	9353	0.4184	41	13.93
ERR675519_315	11.3297	38969	0.4166	99.9307	38942	2638	2638	0.4191	11	4.24
ERR675519_316	28.6017	38949	0.3715	99.9974	38948	6604	6604	0.3782	29	8.60
ERR675519_317	12.5392	38811	0.4755	99.7604	38718	2928	2928	0.4746	12	5.64
ERR675519_318	42.2644	38726	0.4102	100.0000	38726	9780	9780	0.4213	43	14.17
ERR675519_319	41.1395	38635	0.4097	100.0000	38635	9477	9477	0.4197	42	13.25
ERR675519_320	11.0175	38586	0.4258	99.9404	38563	2546	2546	0.4318	11	3.92
ERR675519_321	21.2139	38333	0.4884	99.9426	38311	4919	4919	0.4908	21	6.53
ERR675519_322	23.0599	38223	0.3656	100.0000	38223	5221	5221	0.3745	23	7.62
ERR675519_323	71.7203	38179	0.5596	99.8978	38140	14941	14941	0.5549	72	19.07
ERR675519_324	22.0007	38171	0.4804	99.9659	38158	5069	5069	0.4883	21	7.94
ERR675519_325	100.6165	38121	0.4452	100.0000	38121	22709	22709	0.4468	101	27.26
ERR675519_326	45.3351	38106	0.4164	100.0000	38106	10324	10324	0.4204	45	12.78
ERR675519_327	46.2169	38033	0.4978	100.0000	38033	10578	10578	0.4982	46	9.42
ERR675519_328	9.5801	38019	0.4616	99.5344	37842	2197	2197	0.4637	9	3.55
ERR675519_329	9.6587	37958	0.4837	100.0000	37958	2208	2208	0.4820	10	3.60
ERR675519_330	22.9471	37938	0.4713	99.9736	37928	5242	5242	0.4756	23	7.91
ERR675519_331	24.5310	37832	0.4780	99.5665	37668	5614	5614	0.4934	24	10.44
ERR675519_332	44.4440	37709	0.3450	99.9231	37680	9934	9934	0.3551	45	15.50
ERR675519_333	20.9223	37658	0.4778	99.9788	37650	4760	4760	0.4801	21	6.33
ERR675519_334	19.4496	37504	0.4908	99.9280	37477	4405	4405	0.4923	19	6.44
ERR675519_335	28.4235	37492	0.4026	100.0000	37492	6250	6250	0.4125	28	9.40
ERR675519_336	53.2639	37423	0.5253	99.8851	37380	12102	12102	0.5195	54	13.97
ERR675519_337	83.2823	37403	0.4648	100.0000	37403	18814	18814	0.4661	84	22.32
ERR675519_338	10.4486	37126	0.4132	99.8788	37081	2311	2311	0.4213	10	3.86
ERR675519_339	121.2963	37070	0.5579	100.0000	37070	27558	27558	0.5481	120	36.30
ERR675519_340	112.5085	37032	0.5813	100.0000	37032	25644	25644	0.5787	113	27.26
ERR675519_341	144.4534	37001	0.5528	100.0000	37001	32632	32632	0.5343	121	154.94
ERR675519_342	81.3577	36997	0.4722	100.0000	36997	18146	18146	0.4729	83	21.11
ERR675519_343	153.3353	36995	0.5404	100.0000	36995	34402	34402	0.5290	126	236.47
ERR675519_344	79.3663	36871	0.4792	99.5986	36723	17518	17518	0.4811	81	22.41
ERR675519_345	16.8660	36814	0.5128	99.9837	36808	3760	3760	0.5129	17	5.66
ERR675519_346	12.1995	36802	0.5027	99.3207	36552	2710	2710	0.5030	12	5.02
ERR675519_347	45.7611	36721	0.4277	100.0000	36721	10060	10060	0.4363	46	14.16
ERR675519_348	51.9189	36621	0.3423	100.0000	36621	11294	11294	0.3550	51	23.34
ERR675519_349	89.3088	36618	0.4640	100.0000	36618	19700	19700	0.4667	90	23.69
ERR675519_350	138.6711	36552	0.5523	100.0000	36552	31011	31011	0.5469	142	32.42
ERR675519_351	75.8294	36496	0.4497	99.7644	36410	16636	16636	0.4616	79	23.22
ERR675519_352	57.7256	36469	0.3381	99.9177	36439	12530	12530	0.3504	51	48.06
ERR675519_353	23.4365	36468	0.4956	100.0000	36468	5150	5150	0.4967	23	7.22
ERR675519_354	23.0511	36430	0.4881	99.7749	36348	5073	5073	0.4898	23	7.86
ERR675519_355	21.2629	36328	0.4771	100.0000	36328	4641	4641	0.4793	21	6.19
ERR675519_356	12.1949	36315	0.4293	99.9559	36299	2648	2648	0.4303	12	4.21
ERR675519_357	40.1584	36152	0.5321	100.0000	36152	8824	8824	0.5289	39	11.47
ERR675519_358	54.9405	35988	0.4476	100.0000	35988	11886	11886	0.4524	55	14.41
ERR675519_359	13.0253	35917	0.5054	100.0000	35917	2838	2838	0.5077	13	4.93
ERR675519_360	137.2260	35891	0.5346	100.0000	35891	29957	29957	0.5333	139	27.09
ERR675519_361	117.0488	35862	0.5394	100.0000	35862	25560	25560	0.5390	121	30.65
ERR675519_362	42.5799	35859	0.4353	100.0000	35859	9146	9146	0.4424	42	11.85
ERR675519_363	42.2991	35844	0.5290	100.0000	35844	9206	9206	0.5234	42	12.86
ERR675519_364	17.2538	35613	0.4763	99.9916	35610	3703	3703	0.4759	17	5.99
ERR675519_365	15.2338	35551	0.5211	99.6428	35424	3291	3291	0.5237	13	7.57
ERR675519_366	9.6039	35511	0.4568	100.0000	35511	2050	2050	0.4596	9	3.68
ERR675519_367	50.1045	35498	0.3420	100.0000	35498	10547	10547	0.3518	50	15.68
ERR675519_368	40.4535	35493	0.3403	100.0000	35493	8508	8508	0.3500	41	12.78
ERR675519_369	11.5749	35456	0.4290	100.0000	35456	2450	2450	0.4346	11	4.17
ERR675519_370	17.6666	35454	0.5067	99.9774	35446	3775	3775	0.5047	17	5.81
ERR675519_371	10.1059	35331	0.3957	99.9349	35308	2128	2128	0.4023	10	4.08
ERR675519_372	21.5716	35318	0.4906	100.0000	35318	4606	4606	0.4905	21	6.49
ERR675519_373	10.9552	35252	0.5232	99.9489	35234	2345	2345	0.5224	11	3.87
ERR675519_374	52.5317	35201	0.4689	100.0000	35201	11117	11117	0.4664	45	47.95
ERR675519_375	45.3847	35055	0.3382	99.9030	35021	9423	9423	0.3514	46	16.43
ERR675519_376	138.2848	35048	0.5397	100.0000	35048	29420	29420	0.5372	136	42.35
ERR675519_377	12.0690	35034	0.5066	99.8658	34987	2566	2566	0.5058	12	4.21
ERR675519_378	42.9713	34935	0.4644	100.0000	34935	8997	8997	0.4675	43	10.83
ERR675519_379	37.8239	34892	0.4012	99.9857	34887	7873	7873	0.4109	37	12.58
ERR675519_380	20.9369	34841	0.4688	100.0000	34841	4399	4399	0.4611	20	8.66
ERR675519_381	114.3937	34781	0.5649	99.8764	34738	24389	24389	0.5610	118	32.42
ERR675519_382	138.5243	34731	0.5183	100.0000	34731	29142	29142	0.5133	141	30.20
ERR675519_383	50.6141	34689	0.3578	100.0000	34689	10409	10409	0.3660	51	14.78
ERR675519_384	10.7582	34627	0.5205	100.0000	34627	2270	2270	0.5179	11	3.61
ERR675519_385	14.3632	34572	0.4613	99.8988	34537	2999	2999	0.4637	14	5.70
ERR675519_386	48.6323	34553	0.4493	100.0000	34553	10089	10089	0.4534	48	12.79
ERR675519_387	81.2443	34401	0.4546	99.9419	34381	16802	16802	0.4573	81	20.40
ERR675519_388	8.7705	34285	0.3833	99.6762	34174	1787	1787	0.3939	9	3.82
ERR675519_389	56.2380	33957	0.4452	100.0000	33957	11447	11447	0.4447	56	14.38
ERR675519_390	92.0797	33794	0.4631	99.9734	33785	18738	18738	0.4659	93	20.86
ERR675519_391	11.3890	33748	0.4986	99.2237	33486	2317	2317	0.4959	11	4.45
ERR675519_392	12.1736	33658	0.5070	99.9465	33640	2477	2477	0.5058	12	4.58
ERR675519_393	20.2888	33635	0.4912	99.8662	33590	4141	4141	0.4916	20	6.29
ERR675519_394	47.3917	33634	0.4938	100.0000	33634	9594	9594	0.4952	48	11.19
ERR675519_395	36.5028	33574	0.3768	100.0000	33574	7298	7298	0.3892	37	11.19
ERR675519_396	51.5268	33327	0.3411	99.8620	33281	10167	10167	0.3536	49	18.23
ERR675519_397	12.5571	33302	0.5330	99.9219	33276	2559	2559	0.5316	12	4.54
ERR675519_398	50.8900	33247	0.3487	100.0000	33247	10024	10023	0.3593	50	17.29
ERR675519_399	67.9297	33108	0.3771	100.0000	33108	13325	13326	0.3837	69	20.17
ERR675519_400	33.3558	33040	0.5864	100.0000	33040	6780	6780	0.5783	33	10.15
ERR675519_401	119.0834	32990	0.5699	100.0000	32990	24210	24210	0.5642	120	29.78
ERR675519_402	116.4566	32960	0.5504	100.0000	32960	23501	23501	0.5482	118	24.90
ERR675519_403	38.5804	32890	0.3962	100.0000	32890	7559	7559	0.4018	38	9.54
ERR675519_404	54.3261	32802	0.3970	100.0000	32802	10612	10612	0.4015	53	13.81
ERR675519_405	18.9812	32796	0.5157	99.8811	32757	3780	3780	0.5120	19	6.24
ERR675519_406	39.9283	32654	0.4035	99.9816	32648	7769	7769	0.4126	41	12.66
ERR675519_407	9.5997	32638	0.4898	99.9234	32613	1891	1891	0.4928	9	3.37
ERR675519_408	50.1437	32591	0.4885	100.0000	32591	9864	9864	0.4916	51	12.69
ERR675519_409	85.5098	32543	0.4072	100.0000	32543	16521	16521	0.4109	85	21.46
ERR675519_410	44.5047	32429	0.5225	99.7502	32348	8745	8745	0.5161	45	12.05
ERR675519_411	60.6283	32415	0.4731	100.0000	32415	11797	11797	0.4747	61	14.82
ERR675519_412	28.7405	32321	0.3828	100.0000	32321	5513	5513	0.3876	29	7.62
ERR675519_413	30.7126	32312	0.4097	99.6905	32212	5911	5911	0.4127	30	8.11
ERR675519_414	21.1295	32084	0.4785	99.9439	32066	4092	4092	0.4812	21	6.62
ERR675519_415	57.0712	32006	0.4977	100.0000	32006	11013	11013	0.4984	57	15.88
ERR675519_416	136.2271	31932	0.5810	100.0000	31932	26705	26705	0.5780	138	37.59
ERR675519_417	40.9576	31867	0.3410	100.0000	31867	7732	7732	0.3490	42	13.08
ERR675519_418	121.7668	31837	0.5429	100.0000	31837	23599	23599	0.5382	124	28.39
ERR675519_419	9.0070	31791	0.4682	99.8050	31729	1722	1722	0.4697	9	3.19
ERR675519_420	37.7836	31767	0.5468	100.0000	31767	7325	7325	0.5422	37	11.88
ERR675519_421	45.6342	31639	0.4466	100.0000	31639	8652	8652	0.4535	46	12.02
ERR675519_422	51.1515	31615	0.4242	100.0000	31615	9640	9640	0.4294	51	14.52
ERR675519_423	82.8086	31596	0.4597	99.7753	31525	15771	15771	0.4623	84	22.45
ERR675519_424	38.3996	31583	0.4240	100.0000	31583	7247	7247	0.4290	38	11.02
ERR675519_425	76.7993	31385	0.4558	100.0000	31385	13352	13352	0.4775	60	52.54
ERR675519_426	40.7414	31330	0.5464	99.9681	31320	7749	7749	0.5409	40	13.25
ERR675519_427	9.7767	31154	0.4608	100.0000	31154	1788	1788	0.4624	10	3.68
ERR675519_428	11.0562	31042	0.4646	99.9646	31031	2059	2059	0.4670	11	3.68
ERR675519_429	16.4207	31040	0.4893	100.0000	31040	3077	3077	0.4885	16	7.01
ERR675519_430	133.4735	31021	0.5612	100.0000	31021	25323	25323	0.5567	135	31.40
ERR675519_431	127.4343	31010	0.5523	100.0000	31010	24197	24197	0.5476	130	31.68
ERR675519_432	11.7875	30991	0.4358	99.9710	30982	2195	2195	0.4391	12	4.28
ERR675519_433	29.0745	30865	0.3642	100.0000	30865	5337	5337	0.3740	29	9.83
ERR675519_434	42.1913	30729	0.5048	100.0000	30729	7840	7840	0.5049	43	10.81
ERR675519_435	10.2604	30727	0.4782	99.7657	30655	1900	1900	0.4785	10	3.93
ERR675519_436	120.5800	30586	0.5627	100.0000	30586	22604	22604	0.5594	123	27.43
ERR675519_437	10.1137	30386	0.5454	99.6182	30270	1893	1893	0.5406	10	3.91
ERR675519_438	11.0681	30340	0.5324	99.8912	30307	2051	2051	0.5324	11	3.94
ERR675519_439	41.4982	30280	0.4368	100.0000	30280	7515	7515	0.4400	42	11.19
ERR675519_440	19.6966	30236	0.4852	100.0000	30236	3585	3585	0.4800	20	5.86
ERR675519_441	11.8801	30229	0.4265	99.8445	30182	2148	2148	0.4296	11	4.75
ERR675519_442	129.8442	30070	0.5719	100.0000	30070	23988	23988	0.5688	131	30.34
ERR675519_443	10.0726	30053	0.5046	100.0000	30053	1831	1831	0.5042	10	3.76
ERR675519_444	27.0956	30043	0.3710	100.0000	30043	4829	4829	0.3784	28	8.18
ERR675519_445	11.8720	29990	0.5182	99.5632	29859	2153	2153	0.5164	11	6.10
ERR675519_446	11.3554	29930	0.5317	99.8396	29882	2064	2064	0.5334	11	5.03
ERR675519_447	110.0104	29896	0.5876	100.0000	29896	20319	20319	0.5822	113	31.21
ERR675519_448	13.3568	29871	0.3996	99.2401	29644	2384	2384	0.4265	13	6.66
ERR675519_449	84.4976	29851	0.4799	100.0000	29851	15219	15219	0.4775	86	21.16
ERR675519_450	124.8702	29849	0.5671	100.0000	29849	22919	22919	0.5636	125	28.78
ERR675519_451	55.3641	29806	0.4819	100.0000	29806	9894	9894	0.4822	56	11.80
ERR675519_452	57.0588	29736	0.4209	100.0000	29736	10147	10147	0.4262	56	14.37
ERR675519_453	10.2647	29732	0.5041	99.7242	29650	1854	1854	0.5041	10	3.95
ERR675519_454	18.2431	29698	0.4862	100.0000	29698	3274	3274	0.4893	18	5.72
ERR675519_455	20.7820	29588	0.4469	100.0000	29588	3702	3702	0.4519	20	6.88
ERR675519_456	45.7972	29586	0.4209	100.0000	29586	8081	8081	0.4279	47	12.36
ERR675519_457	55.2698	29552	0.4823	99.8883	29519	9798	9798	0.4793	55	19.04
ERR675519_458	12.0265	29545	0.5055	99.7766	29479	2158	2158	0.5043	12	4.30
ERR675519_459	9.4125	29515	0.5054	99.9763	29508	1682	1682	0.5068	9	3.67
ERR675519_460	13.3620	29495	0.4474	99.6610	29395	2363	2363	0.4523	13	5.02
ERR675519_461	57.7671	29402	0.4526	100.0000	29402	10171	10171	0.4612	59	16.28
ERR675519_462	17.6664	29328	0.4956	99.8773	29292	3141	3141	0.5043	17	7.30
ERR675519_463	19.3351	29288	0.4593	99.9829	29283	3407	3407	0.4695	19	6.45
ERR675519_464	40.7783	29285	0.5062	99.9044	29257	7225	7225	0.5023	41	11.95
ERR675519_465	11.4655	29187	0.4104	99.8767	29151	2010	2010	0.4148	8	22.19
ERR675519_466	39.4366	29182	0.4017	99.8355	29134	6858	6858	0.4167	40	14.40
ERR675519_467	10.2014	29154	0.5276	99.2865	28946	1810	1810	0.5277	10	4.91
ERR675519_468	14.9258	29146	0.4868	99.9039	29118	2626	2626	0.4809	15	4.96
ERR675519_469	30.9193	29119	0.3759	99.9657	29109	5336	5336	0.3829	31	9.23
ERR675519_470	43.4199	29094	0.5025	100.0000	29094	7611	7611	0.5032	44	10.12
ERR675519_471	23.4390	28993	0.4954	100.0000	28993	4101	4101	0.4970	23	7.11
ERR675519_472	12.3676	28967	0.4081	99.8308	28918	2145	2145	0.4237	12	5.44
ERR675519_473	45.3969	28966	0.4196	99.9689	28957	7884	7884	0.4280	46	14.73
ERR675519_474	50.3871	28867	0.4369	100.0000	28867	8699	8699	0.4425	51	12.52
ERR675519_475	9.5076	28781	0.4234	99.1731	28543	1637	1637	0.4261	9	3.80
ERR675519_476	56.3273	28736	0.4429	100.0000	28736	9698	9698	0.4457	57	12.73
ERR675519_477	77.6909	28717	0.4563	100.0000	28717	13453	13453	0.4595	79	20.33
ERR675519_478	11.9771	28572	0.4678	99.9475	28557	2067	2067	0.4724	12	4.49
ERR675519_479	9.8928	28538	0.4652	99.9895	28535	1696	1696	0.4648	10	3.60
ERR675519_480	13.0739	28459	0.5159	99.2621	28249	2259	2259	0.5187	13	5.25
ERR675519_481	9.7785	28424	0.4585	99.4934	28280	1665	1665	0.4583	10	3.68
ERR675519_482	72.1362	28412	0.4537	100.0000	28412	12317	12317	0.4550	74	17.91
ERR675519_483	9.9862	28390	0.4657	99.6971	28304	1709	1709	0.4666	10	4.18
ERR675519_484	46.7450	28384	0.5429	99.9331	28365	8119	8119	0.5414	48	18.47
ERR675519_485	45.6575	28325	0.4950	100.0000	28325	7791	7791	0.4918	45	10.42
ERR675519_486	16.3559	28238	0.4551	99.7273	28161	2802	2802	0.4711	15	8.62
ERR675519_487	19.0026	28232	0.3962	99.7662	28166	3206	3206	0.4143	19	7.07
ERR675519_488	12.5615	28232	0.3942	100.0000	28232	2110	2110	0.3987	12	4.25
ERR675519_489	12.8781	28148	0.3844	100.0000	28148	2148	2148	0.3890	13	4.22
ERR675519_490	63.9822	27985	0.4023	99.9929	27983	10684	10684	0.4144	60	25.92
ERR675519_491	10.5325	27972	0.4589	99.7569	27904	1773	1773	0.4593	10	3.86
ERR675519_492	41.9625	27939	0.4889	100.0000	27939	7071	7071	0.4907	42	9.75
ERR675519_493	9.9158	27915	0.4670	99.4053	27749	1671	1671	0.4701	10	3.98
ERR675519_494	11.1894	27881	0.4090	99.9426	27865	1856	1856	0.4166	11	4.25
ERR675519_495	20.5612	27877	0.5073	100.0000	27877	3476	3476	0.5074	20	5.82
ERR675519_496	50.5179	27874	0.4351	100.0000	27874	8436	8436	0.4416	52	14.16
ERR675519_497	46.2360	27865	0.3991	100.0000	27865	7700	7700	0.4113	46	16.11
ERR675519_498	42.5713	27860	0.4897	99.9928	27858	7153	7153	0.4928	42	11.81
ERR675519_499	10.3706	27730	0.4325	99.4302	27572	1724	1724	0.4358	10	4.85
ERR675519_500	35.8281	27690	0.3723	99.9783	27684	5884	5884	0.3826	36	11.41
ERR675519_501	16.5619	27679	0.5468	99.9964	27678	2806	2806	0.5407	16	8.19
ERR675519_502	17.4879	27603	0.4598	100.0000	27603	2910	2910	0.4605	17	6.01
ERR675519_503	36.6859	27521	0.3869	100.0000	27521	6007	6007	0.3978	37	11.65
ERR675519_504	11.6581	27485	0.5067	99.6507	27389	1938	1938	0.5030	11	4.43
ERR675519_505	37.9494	27453	0.3759	100.0000	27453	6191	6191	0.3965	38	15.65
ERR675519_506	10.2321	27331	0.5370	99.6707	27241	1714	1714	0.5345	10	3.88
ERR675519_507	10.7686	27295	0.3946	99.8241	27247	1749	1749	0.3986	11	4.11
ERR675519_508	11.1922	27240	0.4800	99.6806	27153	1846	1846	0.4807	11	3.93
ERR675519_509	31.8921	27202	0.4653	99.8824	27170	5248	5248	0.4660	32	9.59
ERR675519_510	19.0641	27100	0.5247	99.6125	26995	3158	3158	0.5390	18	8.52
ERR675519_511	53.3882	27082	0.4457	100.0000	27082	8666	8666	0.4464	53	13.14
ERR675519_512	22.3172	27071	0.4763	100.0000	27071	3635	3635	0.4790	22	7.12
ERR675519_513	10.8500	26927	0.4924	100.0000	26927	1769	1769	0.4923	11	3.96
ERR675519_514	38.8879	26915	0.4159	99.9926	26913	6247	6247	0.4202	39	9.05
ERR675519_515	49.4852	26907	0.4161	100.0000	26907	7941	7941	0.4222	50	13.62
ERR675519_516	8.1571	26833	0.3810	99.5118	26702	1303	1303	0.3868	8	3.26
ERR675519_517	10.5912	26783	0.5372	99.9627	26773	1737	1737	0.5347	10	3.90
ERR675519_518	48.3519	26774	0.4184	100.0000	26774	7736	7736	0.4206	49	12.04
ERR675519_519	9.3017	26772	0.4874	99.7684	26710	1507	1507	0.4862	9	3.62
ERR675519_520	11.6024	26754	0.5141	99.8243	26707	1887	1887	0.5030	11	4.94
ERR675519_521	10.1738	26744	0.4932	100.0000	26744	1641	1641	0.4965	10	4.20
ERR675519_522	12.0680	26733	0.5048	100.0000	26733	1954	1954	0.5057	12	4.58
ERR675519_523	11.0502	26649	0.5255	99.9137	26626	1802	1802	0.5243	11	3.87
ERR675519_524	23.3152	26617	0.4451	99.8159	26568	3746	3746	0.4558	14	57.72
ERR675519_525	14.4418	26487	0.5140	100.0000	26487	2337	2337	0.5242	13	7.11
ERR675519_526	65.8478	26414	0.4444	100.0000	26414	10450	10450	0.4474	66	17.40
ERR675519_527	54.5829	26338	0.3421	100.0000	26338	8516	8516	0.3487	53	16.64
ERR675519_528	150.6559	26306	0.5842	100.0000	26306	24375	24375	0.5795	152	39.71
ERR675519_529	32.3901	26206	0.3581	100.0000	26206	5033	5033	0.3717	33	11.71
ERR675519_530	11.5204	26025	0.3938	100.0000	26025	1786	1786	0.3995	11	4.33
ERR675519_531	15.3110	25998	0.3539	99.7500	25933	2362	2362	0.3614	14	7.40
ERR675519_532	40.8303	25961	0.3990	99.9576	25950	6305	6305	0.4049	41	11.71
ERR675519_533	9.6089	25950	0.4514	99.7919	25896	1498	1498	0.4522	9	4.11
ERR675519_534	10.2935	25867	0.4558	99.8763	25835	1600	1600	0.4559	10	3.86
ERR675519_535	8.6187	25830	0.4910	99.9187	25809	1350	1350	0.4913	8	3.36
ERR675519_536	8.6259	25823	0.4487	99.6863	25742	1335	1335	0.4509	8	3.39
ERR675519_537	13.1213	25791	0.4339	100.0000	25791	2018	2018	0.4344	13	4.56
ERR675519_538	16.2818	25779	0.4771	99.8177	25732	2520	2520	0.4758	16	5.60
ERR675519_539	13.2710	25771	0.4364	100.0000	25771	2050	2050	0.4406	12	5.79
ERR675519_540	9.7210	25753	0.4496	99.8253	25708	1500	1500	0.4549	9	3.77
ERR675519_541	22.7486	25720	0.6061	99.7900	25666	3581	3581	0.6015	23	7.83
ERR675519_542	16.0061	25635	0.4746	99.5982	25532	2341	2341	0.4758	15	6.21
ERR675519_543	53.8191	25604	0.4204	100.0000	25604	8218	8218	0.4262	54	14.58
ERR675519_544	40.6704	25573	0.4382	100.0000	25573	6216	6216	0.4409	41	8.90
ERR675519_545	13.3369	25563	0.4857	99.3819	25405	2071	2071	0.4914	12	6.25
ERR675519_546	11.9946	25535	0.4154	100.0000	25535	1822	1822	0.4226	12	4.38
ERR675519_547	28.6653	25526	0.3243	99.2282	25329	4340	4340	0.3431	28	12.97
ERR675519_548	10.8850	25496	0.4375	99.7215	25425	1659	1659	0.4447	11	4.06
ERR675519_549	21.7441	25418	0.4988	100.0000	25418	3335	3335	0.4981	21	7.96
ERR675519_550	137.8124	25385	0.4459	100.0000	25385	20065	20065	0.4541	137	31.96
ERR675519_551	12.2675	25380	0.5061	99.1765	25171	1878	1878	0.4974	11	6.55
ERR675519_552	19.1131	25343	0.4855	99.7988	25292	2920	2920	0.4874	19	6.80
ERR675519_553	15.2056	25306	0.4946	99.8380	25265	2322	2322	0.4980	15	5.13
ERR675519_554	52.8602	25299	0.4975	100.0000	25299	8058	8058	0.4976	53	12.08
ERR675519_555	72.5481	25283	0.4633	99.9169	25262	11068	11068	0.4650	74	23.19
ERR675519_556	30.9375	25273	0.6053	99.6162	25176	4879	4879	0.5994	31	10.24
ERR675519_557	8.9228	25239	0.4529	100.0000	25239	1350	1350	0.4571	9	3.49
ERR675519_558	11.6743	25149	0.3710	100.0000	25149	1741	1741	0.3800	12	4.50
ERR675519_559	33.7186	25147	0.3853	100.0000	25147	5048	5048	0.3948	33	11.42
ERR675519_560	18.9063	25057	0.5134	99.6209	24962	2817	2817	0.5155	14	15.65
ERR675519_561	93.6916	25045	0.4368	100.0000	25045	14074	14074	0.4457	94	23.43
ERR675519_562	21.2966	25041	0.3474	99.7484	24978	3164	3164	0.3747	20	10.54
ERR675519_563	11.6235	25004	0.4774	99.9760	24998	1759	1759	0.4803	11	4.24
ERR675519_564	12.0414	24977	0.5155	99.7638	24918	1819	1819	0.5138	12	4.49
ERR675519_565	10.8855	24967	0.5180	99.8999	24942	1647	1647	0.5125	10	4.58
ERR675519_566	8.8190	24884	0.3897	99.6665	24801	1307	1307	0.3951	9	3.74
ERR675519_567	20.2705	24858	0.4997	100.0000	24858	3049	3049	0.5006	20	6.36
ERR675519_568	9.3065	24826	0.4432	99.9033	24802	1378	1378	0.4448	9	3.34
ERR675519_569	11.7494	24789	0.5279	99.9476	24776	1769	1769	0.5289	12	4.27
ERR675519_570	59.0181	24783	0.5329	99.9839	24779	8976	8976	0.5465	58	22.11
ERR675519_571	10.5133	24727	0.4614	99.5309	24611	1571	1571	0.4640	10	4.32
ERR675519_572	37.3016	24718	0.3359	99.8989	24693	5459	5459	0.3494	39	14.21
ERR675519_573	10.2438	24692	0.4756	100.0000	24692	1531	1531	0.4747	10	3.87
ERR675519_574	12.8669	24673	0.4129	99.8987	24648	1894	1894	0.4181	13	4.58
ERR675519_575	18.5686	24671	0.5891	99.7649	24613	2833	2833	0.5678	17	10.81
ERR675519_576	50.3807	24670	0.4286	94.9574	23426	7447	7447	0.4363	49	26.48
ERR675519_577	39.3815	24639	0.3504	100.0000	24639	5751	5751	0.3606	39	14.29
ERR675519_578	12.3680	24638	0.4839	100.0000	24638	1833	1833	0.4814	12	4.60
ERR675519_579	880.7577	24623	0.4982	100.0000	24623	130590	130590	0.4989	930	197.75
ERR675519_580	32.8890	24623	0.4805	100.0000	24623	4884	4884	0.4769	33	8.37
ERR675519_581	46.6753	24568	0.4972	100.0000	24568	6920	6920	0.4977	48	10.75
ERR675519_582	76.0631	24564	0.4678	100.0000	24564	11267	11267	0.4683	76	18.71
ERR675519_583	11.1051	24544	0.4857	99.5722	24439	1653	1653	0.4862	11	4.18
ERR675519_584	117.4053	24524	0.5668	100.0000	24524	17657	17657	0.5641	119	35.33
ERR675519_585	7.6298	24486	0.4356	99.8530	24450	1114	1114	0.4387	7	2.87
ERR675519_586	9.1667	24454	0.4900	99.7833	24401	1356	1356	0.4869	9	3.47
ERR675519_587	27.8316	24446	0.5097	99.6441	24359	4087	4087	0.5098	27	9.80
ERR675519_588	18.6373	24420	0.4853	100.0000	24420	2756	2756	0.4851	17	9.74
ERR675519_589	18.4305	24389	0.5271	100.0000	24389	2734	2734	0.5256	18	5.79
ERR675519_590	9.6912	24340	0.3771	99.9055	24317	1399	1399	0.3792	10	3.59
ERR675519_591	20.1814	24290	0.4923	99.8971	24265	2956	2956	0.4952	20	7.39
